最近,さいきん,,"latest, nowadays",en-us,JLPT 4
最後,さいご,,"last, end",en-us,JLPT 4
最初,さいしょ,,"beginning, first",en-us,JLPT 4
坂,さか,,slope, hill,en-us,JLPT 4
探す,さがす,,to look for,en-us,JLPT 4
下る,さがる,,"to get down, to descend",en-us,JLPT 4
盛ん,さかん,,"popularity, prosperous",en-us,JLPT 4
下げる,さげる,,"to hang, to lower, to move back",en-us,JLPT 4
差し上げる,さしあげる,,(polite) to give,en-us,JLPT 4
,さっき,,some time ago,en-us,JLPT 4
寂しい,さびしい,,lonely,en-us,JLPT 4
さ来月,さらいげつ,,the month after next,en-us,JLPT 4
さ来週,さらいしゅう,,the week after next,en-us,JLPT 4
騒ぐ,さわぐ,,"to make noise, to be excited",en-us,JLPT 4
触る,さわる,,to touch,en-us,JLPT 4
産業,さんぎょう,,industry,en-us,JLPT 4
残念,ざんねん,,disappointment,en-us,JLPT 4
市,し,,city,en-us,JLPT 4
字,じ,,character,en-us,JLPT 4
試合,しあい,,"match, game",en-us,JLPT 4
仕方,しかた,,method,en-us,JLPT 4
試験,しけん,,examination,en-us,JLPT 4
事故,じこ,,accident,en-us,JLPT 4
地震,じしん,,earthquake,en-us,JLPT 4
時代,じだい,,era,en-us,JLPT 4
下着,したぎ,,underwear,en-us,JLPT 4
,しっかり,,"firmly, steadily",en-us,JLPT 4
失敗,しっぱい,,"failure, mistake",en-us,JLPT 4
辞典,じてん,,dictionary,en-us,JLPT 4
品物,しなもの,,goods,en-us,JLPT 4
,しばらく,,little while,en-us,JLPT 4
島,しま,,island,en-us,JLPT 4
市民,しみん,,citizen,en-us,JLPT 4
事務所,じむしょ,,office,en-us,JLPT 4
社会,しゃかい,,"society, public",en-us,JLPT 4
社長,しゃちょう,,company president,en-us,JLPT 4
自由,じゆう,,freedom,en-us,JLPT 4
習慣,しゅうかん,,"custom, manners",en-us,JLPT 4
住所,じゅうしょ,,"an address, a residence",en-us,JLPT 4
柔道,じゅうどう,,judo,en-us,JLPT 4
十分,じゅうぶん,,enough,en-us,JLPT 4
趣味,しゅみ,,hobby,en-us,JLPT 4
紹介,しょうかい,,introduction,en-us,JLPT 4
小学校,しょうがっこう,,elementary school,en-us,JLPT 4
小説,しょうせつ,,novel,en-us,JLPT 4
将来,しょうらい,,"future, prospects",en-us,JLPT 4
食料品,しょくりょうひん,,groceries,en-us,JLPT 4
女性,じょせい,,woman,en-us,JLPT 4
知らせる,しらせる,,to notify,en-us,JLPT 4
調べる,しらべる,,to investigate,en-us,JLPT 4
人口,じんこう,,population,en-us,JLPT 4
神社,じんじゃ,,Shinto shrine,en-us,JLPT 4
親切,しんせつ,,kindness,en-us,JLPT 4
新聞社,しんぶんしゃ,,newspaper company,en-us,JLPT 4
水泳,すいえい,,swimming,en-us,JLPT 4
水道,すいどう,,water supply,en-us,JLPT 4
数学,すうがく,,"mathematics, arithmetic",en-us,JLPT 4
過ぎる,すぎる,,to exceed,en-us,JLPT 4
凄い,すごい,,terrific,en-us,JLPT 4
進む,すすむ,,to make progress,en-us,JLPT 4
,すっかり,,completely,en-us,JLPT 4
,すっと,,"straight, all of a sudden",en-us,JLPT 4
捨てる,すてる,,to throw away,en-us,JLPT 4
砂,すな,,sand,en-us,JLPT 4
滑る,すべる,,"to slide, to slip",en-us,JLPT 4
隅,すみ,,"corner, nook",en-us,JLPT 4
済む,すむ,,to finish,en-us,JLPT 4
,すり,,pickpocket,en-us,JLPT 4
,すると,,then,en-us,JLPT 4
生活,せいかつ・する,,to live,en-us,JLPT 4
生産,せいさん・する,,to produce,en-us,JLPT 4
政治,せいじ,,"politics, government",en-us,JLPT 4
西洋,せいよう,,western countries,en-us,JLPT 4
世界,せかい,,the world,en-us,JLPT 4
席,せき,,seat,en-us,JLPT 4
説明,せつめい,,explanation,en-us,JLPT 4
背中,せなか,,back of the body,en-us,JLPT 4
線,せん,,line,en-us,JLPT 4
戦争,せんそう,,war,en-us,JLPT 4
先輩,せんぱい,,senior,en-us,JLPT 4
,そう,,really,en-us,JLPT 4
育てる,そだてる,,"to rear, to bring up",en-us,JLPT 4
卒業,そつぎょう,,graduation,en-us,JLPT 4
祖父,そふ,,grandfather,en-us,JLPT 4
祖母,そぼ,,grandmother,en-us,JLPT 4
,それで,,because of that,en-us,JLPT 4
,それに,,moreover,en-us,JLPT 4
,それほど,,to that extent,en-us,JLPT 4
,そろそろ,,"gradually, soon",en-us,JLPT 4
,そんな,,that sort of,en-us,JLPT 4
,そんなに,,"so much, like that",en-us,JLPT 4
退院,たいいん・する,,to leave hospital,en-us,JLPT 4
大学生,だいがくせい,,university student,en-us,JLPT 4
大事,だいじ,,"important, valuable, serious matter",en-us,JLPT 4
大体,だいたい,,generally,en-us,JLPT 4
,たいてい,,usually,en-us,JLPT 4
大分,だいぶ,,greatly,en-us,JLPT 4
台風,たいふう,,typhoon,en-us,JLPT 4
倒れる,たおれる,,to break down,en-us,JLPT 4
,だから,,"so, therefore",en-us,JLPT 4
確か,たしか,,definite,en-us,JLPT 4
足す,たす,,to add a number,en-us,JLPT 4
訪ねる,たずねる,,to visit,en-us,JLPT 4
尋ねる,たずねる,,to ask,en-us,JLPT 4
正しい,ただしい,,correct,en-us,JLPT 4
畳,たたみ,,Japanese straw mat,en-us,JLPT 4
立てる,たてる,,to stand something up,en-us,JLPT 4
建てる,たてる,,to build,en-us,JLPT 4
例えば,たとえば,,for example,en-us,JLPT 4
棚,たな,,shelves,en-us,JLPT 4
楽しみ,たのしみ,,joy,en-us,JLPT 4
楽む,たのしむ,,to enjoy oneself,en-us,JLPT 4
,たまに,,occasionally,en-us,JLPT 4
為,ため,,in order to,en-us,JLPT 4
足りる,たりる,,to be enough,en-us,JLPT 4
男性,だんせい,,male,en-us,JLPT 4
暖房,だんぼう,,heating,en-us,JLPT 4
血,ち,,blood,en-us,JLPT 4
,,チェック・する,to check,en-us,JLPT 4
力,ちから,,"strength, power",en-us,JLPT 4
,ちっとも,,not at all (used with a negative verb),en-us,JLPT 4
,ちゃん,,suffix for familiar person,en-us,JLPT 4
注意,ちゅうい,,caution,en-us,JLPT 4
中学校,ちゅうがっこう,,"junior high school, middle school",en-us,JLPT 4
注射,ちゅうしゃ,,injection,en-us,JLPT 4
駐車場,ちゅうしゃじょう,,parking lot,en-us,JLPT 4
地理,ちり,,geography,en-us,JLPT 4
捕まえる,つかまえる,,to seize,en-us,JLPT 4
付く,つく,,to be attached,en-us,JLPT 4
漬ける,つける,,"to soak, to pickle",en-us,JLPT 4
都合,つごう,,"circumstances, convenience",en-us,JLPT 4
伝える,つたえる,,to report,en-us,JLPT 4
続く,つづく,,to be continued,en-us,JLPT 4
続ける,つづける,,to continue,en-us,JLPT 4
包む,つつむ,,to wrap,en-us,JLPT 4
妻,つま,,my wife,en-us,JLPT 4
,つもり,,intention,en-us,JLPT 4
釣る,つる,,to fish,en-us,JLPT 4
丁寧,ていねい,,polite,en-us,JLPT 4
適当,てきとう,,suitability,en-us,JLPT 4
手伝う,てつだう,,to assist,en-us,JLPT 4
手袋,てぶくろ,,glove,en-us,JLPT 4
寺,てら,,temple,en-us,JLPT 4
点,てん,,"point, dot",en-us,JLPT 4
店員,てんいん,,shop assistant,en-us,JLPT 4
天気予報,てんきよほう,,weather forecast,en-us,JLPT 4
電灯,でんとう,,electric light,en-us,JLPT 4
電報,でんぽう,,telegram,en-us,JLPT 4
展覧会,てんらんかい,,exhibition,en-us,JLPT 4
都,と,,metropolitan,en-us,JLPT 4
道具,どうぐ,,"tool, means",en-us,JLPT 4
,とうとう,,"finally, after all",en-us,JLPT 4
動物園,どうぶつえん,,zoo,en-us,JLPT 4
遠く,とおく,,distant,en-us,JLPT 4
通る,とおる,,to go through,en-us,JLPT 4
特に,とくに,,"particularly, especially",en-us,JLPT 4
特別,とくべつ,,special,en-us,JLPT 4
,とこや,,barber,en-us,JLPT 4
途中,とちゅう,,on the way,en-us,JLPT 4
特急,とっきゅう,,limited express train (faster than an express train),en-us,JLPT 4
届ける,とどける,,"to send, to deliver, to report",en-us,JLPT 4
泊まる,とまる,,to lodge at,en-us,JLPT 4
止める,とめる,,to stop something,en-us,JLPT 4
取り替える,とりかえる,,to exchange,en-us,JLPT 4
泥棒,どろぼう,,thief,en-us,JLPT 4
,どんどん,,more and more,en-us,JLPT 4
直す,なおす,,"to fix, to repair",en-us,JLPT 4
直る,なおる,,"to be fixed, to be repaired",en-us,JLPT 4
治る,なおる,,"to be cured, to heal",en-us,JLPT 4
泣く,なく,,to weep,en-us,JLPT 4
無くなる,なくなる,,"to disappear, to get lost",en-us,JLPT 4
亡くなる,なくなる,,to die,en-us,JLPT 4
投げる,なげる,,to throw or cast away,en-us,JLPT 4
,なさる,,(respectful) to do,en-us,JLPT 4
鳴る,なる,,to sound,en-us,JLPT 4
,なるべく,,as much as possible,en-us,JLPT 4
,なるほど,,now I understand,en-us,JLPT 4
慣れる,なれる,,to grow accustomed to,en-us,JLPT 4
苦い,にがい,,bitter,en-us,JLPT 4
二階建て,にかいだて,,two storied,en-us,JLPT 4
逃げる,にげる,,to escape,en-us,JLPT 4
日記,にっき,,journal,en-us,JLPT 4
入院,にゅういん・する,,"to hospitalise, hospitalisation",en-us,JLPT 4
入学,にゅうがく・する,,to enter school or university,en-us,JLPT 4
似る,にる,,to be similar,en-us,JLPT 4
人形,にんぎょう,,"doll, figure",en-us,JLPT 4
盗む,ぬすむ,,to steal,en-us,JLPT 4
塗る,ぬる,,"to paint, to colour, to plaster",en-us,JLPT 4
,ぬれる,,to get wet,en-us,JLPT 4
,ねだん,,price,en-us,JLPT 4
熱,ねつ,,fever,en-us,JLPT 4
寝坊,ねぼう,,sleeping in late,en-us,JLPT 4
眠い,ねむい,,sleepy,en-us,JLPT 4
眠る,ねむる,,to sleep,en-us,JLPT 4
残る,のこる,,to remain,en-us,JLPT 4
乗り換える,のりかえる,,to change between buses or trains,en-us,JLPT 4
乗り物,のりもの,,vehicle,en-us,JLPT 4
葉,は,,leaf,en-us,JLPT 4
場合,ばあい,,situation,en-us,JLPT 4
倍,ばい,,double,en-us,JLPT 4
拝見,はいけん・する,,(humble) to look at,en-us,JLPT 4
歯医者,はいしゃ,,dentist,en-us,JLPT 4
運ぶ,はこぶ,,to transport,en-us,JLPT 4
始める,はじめる,,to begin,en-us,JLPT 4
場所,ばしょ,,location,en-us,JLPT 4
,はず,,it should be so,en-us,JLPT 4
恥ずかしい,はずかしい,,embarrassed,en-us,JLPT 4
発音,はつおん,,pronunciation,en-us,JLPT 4
,はっきり,,clearly,en-us,JLPT 4
花見,はなみ,,cherry-blossom viewing,en-us,JLPT 4
林,はやし,,"woods, forester",en-us,JLPT 4
払う,はらう,,to pay,en-us,JLPT 4
番組,ばんぐみ,,television or radio program,en-us,JLPT 4
反対,はんたい,,opposition,en-us,JLPT 4
日,ひ,,day, sun,en-us,JLPT 4
火,ひ,,fire,en-us,JLPT 4
冷える,ひえる,,to grow cold,en-us,JLPT 4
光,ひかり,,light,en-us,JLPT 4
光る,ひかる,,"to shine, to glitter",en-us,JLPT 4
引き出し,ひきだし,,"drawer, drawing out",en-us,JLPT 4
,ひきだす,,to withdraw,en-us,JLPT 4
,ひげ,,beard,en-us,JLPT 4
飛行場,ひこうじょう,,airport,en-us,JLPT 4
久しぶり,ひさしぶり,,after a long time,en-us,JLPT 4
美術館,びじゅつかん,,art gallery,en-us,JLPT 4
非常に,ひじょうに,,extremely,en-us,JLPT 4
引っ越す,ひっこす,,to move house,en-us,JLPT 4
必要,ひつよう,,necessary,en-us,JLPT 4
,ひどい,,awful,en-us,JLPT 4
開く,ひらく,,to open an event,en-us,JLPT 4
昼間,ひるま,,"daytime, during the day",en-us,JLPT 4
昼休み,ひるやすみ,,noon break,en-us,JLPT 4
拾う,ひろう,,"to pick up, to gather",en-us,JLPT 4
増える,ふえる,,to increase,en-us,JLPT 4
深い,ふかい,,deep,en-us,JLPT 4
複雑,ふくざつ,,"complexity, complication",en-us,JLPT 4
復習,ふくしゅう,,revision,en-us,JLPT 4
部長,ぶちょう,,head of a section,en-us,JLPT 4
普通,ふつう,,"usually, or a train that stops at every station",en-us,JLPT 4
,ぶどう,,grapes,en-us,JLPT 4
太る,ふとる,,to become fat,en-us,JLPT 4
布団,ふとん,,"Japanese bedding, futon",en-us,JLPT 4
舟,ふね,,ship,en-us,JLPT 4
不便,ふべん,,inconvenience,en-us,JLPT 4
踏む,ふむ,,to step on,en-us,JLPT 4
降り出す,ふりだす,,to start to rain,en-us,JLPT 4
文化,ぶんか,,culture,en-us,JLPT 4
文学,ぶんがく,,literature,en-us,JLPT 4
文法,ぶんぽう,,grammar,en-us,JLPT 4
別,べつ,,different,en-us,JLPT 4
変,へん,,strange,en-us,JLPT 4
返事,へんじ,,reply,en-us,JLPT 4
貿易,ぼうえき,,trade,en-us,JLPT 4
法律,ほうりつ,,law,en-us,JLPT 4
僕,ぼく,,I (used by males),en-us,JLPT 4
星,ほし,,star,en-us,JLPT 4
,ほとんど,,mostly,en-us,JLPT 4
,ほめる,,to praise,en-us,JLPT 4
翻訳,ほんやく,,translation,en-us,JLPT 4
参る,まいる,,"(humble) to go, to come",en-us,JLPT 4
負ける,まける,,to lose,en-us,JLPT 4
,または,,"or, otherwise",en-us,JLPT 4
間違える,まちがえる,,to make a mistake,en-us,JLPT 4
間に合う,まにあう,,to be in time for,en-us,JLPT 4
周り,まわり,,surroundings,en-us,JLPT 4
回る,まわる,,to go around,en-us,JLPT 4
漫画,まんが,,comic,en-us,JLPT 4
真中,まんなか,,middle,en-us,JLPT 4
見える,みえる,,to be in sight,en-us,JLPT 4
湖,みずうみ,,lake,en-us,JLPT 4
味噌,みそ,,"miso, soybean paste",en-us,JLPT 4
見つかる,みつかる,,to be discovered,en-us,JLPT 4
見つける,みつける,,to discover,en-us,JLPT 4
皆,みな,,everybody,en-us,JLPT 4
港,みなと,,harbour,en-us,JLPT 4
向かう,むかう,,to face,en-us,JLPT 4
迎える,むかえる,,to go out to meet,en-us,JLPT 4
昔,むかし,,"old times, old days, long ago, formerly",en-us,JLPT 4
虫,むし,,insect,en-us,JLPT 4
息子,むすこ,,(humble) son,en-us,JLPT 4
娘,むすめ,,(humble) daughter,en-us,JLPT 4
無理,むり,,impossible,en-us,JLPT 4
召し上がる,めしあがる,,(polite) to eat,en-us,JLPT 4
珍しい,めずらしい,,rare,en-us,JLPT 4
申し上げる,もうしあげる,,"(humble) to say, to tell",en-us,JLPT 4
申す,もうす,,"(humble) to be called, to say",en-us,JLPT 4
,もうすぐ,,soon,en-us,JLPT 4
,もし,,if,en-us,JLPT 4
戻る,もどる,,to turn back,en-us,JLPT 4
木綿,もめん,,cotton,en-us,JLPT 4
森,もり,,forest,en-us,JLPT 4
焼く,やく,,"to bake, to grill",en-us,JLPT 4
約束,やくそく,,promise,en-us,JLPT 4
役に立つ,やくにたつ,,to be helpful,en-us,JLPT 4
焼ける,やける,,"to burn, to be roasted",en-us,JLPT 4
優しい,やさしい,,kind,en-us,JLPT 4
痩せる,やせる,,to become thin,en-us,JLPT 4
,やっと,,at last,en-us,JLPT 4
止む,やむ,,to stop,en-us,JLPT 4
止める,やめる,,to stop,en-us,JLPT 4
柔らかい,やわらかい,,soft,en-us,JLPT 4
湯,ゆ,,hot water,en-us,JLPT 4
指,ゆび,,finger,en-us,JLPT 4
指輪,ゆびわ,,a ring,en-us,JLPT 4
夢,ゆめ,,dream,en-us,JLPT 4
揺れる,ゆれる,,"to shake, to sway",en-us,JLPT 4
用,よう,,use,en-us,JLPT 4
用意,ようい,,preparation,en-us,JLPT 4
用事,ようじ,,things to do,en-us,JLPT 4
汚れる,よごれる,,to get dirty,en-us,JLPT 4
予習,よしゅう,,preparation for a lesson,en-us,JLPT 4
予定,よてい,,arrangement,en-us,JLPT 4
予約,よやく,,reservation,en-us,JLPT 4
寄る,よる,,to visit,en-us,JLPT 4
喜ぶ,よろこぶ,,to be delighted,en-us,JLPT 4
理由,りゆう,,reason,en-us,JLPT 4
利用,りよう,,utilization,en-us,JLPT 4
両方,りょうほう,,both sides,en-us,JLPT 4
旅館,りょかん,,Japanese hotel,en-us,JLPT 4
留守,るす,,absence,en-us,JLPT 4
冷房,れいぼう,,air conditioning,en-us,JLPT 4
歴史,れきし,,history,en-us,JLPT 4
連絡,れんらく,,contact,en-us,JLPT 4
沸かす,わかす,,"to boil, to heat",en-us,JLPT 4
別れる,わかれる,,to separate,en-us,JLPT 4
沸く,わく,,"to boil, to grow hot, to get excited",en-us,JLPT 4
訳,わけ,,"meaning, reason",en-us,JLPT 4
忘れ物,わすれもの,,lost article,en-us,JLPT 4
笑う,わらう,,"to laugh, to smile",en-us,JLPT 4
割合,わりあい,,"rate, ratio, percentage",en-us,JLPT 4
割れる,われる,,to break,en-us,JLPT 4
,,アクセサリー,accessory,en-us,JLPT 4
,,アジア,Asia,en-us,JLPT 4
,,アナウンサー,announcer,en-us,JLPT 4
,,アフリカ,Africa,en-us,JLPT 4
,,アメリカ,America,en-us,JLPT 4
,,アルコール,alcohol,en-us,JLPT 4
,,アルバイト,part-time job,en-us,JLPT 4
,,エスカレーター,escalator,en-us,JLPT 4
,,オートバイ,motorcycle,en-us,JLPT 4
,,カーテン,curtain,en-us,JLPT 4
,,ガス,gas,en-us,JLPT 4
