青	あお, あお-, あお.い	セイ, ショウ	blue, green	en-us	Grade1
石	いし	セキ, シャク, コク	stone	en-us	Grade1
赤	あか, あか-, あか.い, あか.らむ, あか.らめる	セキ, シャク	red	en-us	Grade1
先	さき, ま.ず	セン	before, ahead, previous, future, precedence	en-us	Grade1
千	ち	セン	thousand	en-us	Grade1
川	かわ	セン	stream, river, river or 3-stroke river radical (no. 47)	en-us	Grade1
早	はや.い, はや, はや-, はや.まる, はや.める, さ-	ソウ, サッ	early, fast	en-us	Grade1
草	くさ, くさ-, -ぐさ	ソウ	grass, weeds, herbs, pasture, write, draft	en-us	Grade1
足	あし, た.りる, た.る, た.す	ソク	leg, foot, be sufficient, counter for pairs of footwear	en-us	Grade1
村	むら	ソン	village, town	en-us	Grade1
大	おお-, おお.きい, -おお.いに	ダイ, タイ	large, big	en-us	Grade1
男	おとこ, お	ダン, ナン	male	en-us	Grade1
竹	たけ	チク	bamboo	en-us	Grade1
中	なか, うち, あた.る	チュウ	in, inside, middle, mean, center	en-us	Grade1
虫	むし	チュウ, キ	insect, bug, temper	en-us	Grade1
町	まち	チョウ	town, village, block, street	en-us	Grade1
天	あまつ, あめ, あま-	テン	heavens, sky, imperial	en-us	Grade1
田	た	デン	rice field, rice paddy	en-us	Grade1
土	つち	ド, ト	soil, earth, ground, Turkey	en-us	Grade1
二	ふた, ふた.つ, ふたたび	ニ, ジ	two, two radical (no.2)	en-us	Grade1
日	ひ, -び, -か	ニチ, ジツ	day, sun, Japan, counter for days	en-us	Grade1
入	い.る, -い.る, -い.り, い.れる, -い.れ, はい.る	ニュウ, ジュ	enter, insert	en-us	Grade1
年	とし	ネン	year, counter for years	en-us	Grade1
白	しろ, しら-, しろ.い	ハク, ビャク	white	en-us	Grade1
八	や, や.つ, やっ.つ, よう	ハチ	eight, eight radical (no. 12)	en-us	Grade1
百	もも	ヒャク, ビャク	hundred	en-us	Grade1
文	ふみ, あや	ブン, モン	sentence, literature, style, art, decoration, figures, plan, literary radical (no. 67)	en-us	Grade1
本	もと	ホン	book, present, main, origin, true, real, counter for long cylindrical things	en-us	Grade1
名	な, -な	メイ, ミョウ	name, noted, distinguished, reputation	en-us	Grade1
木	き, こ-	ボク, モク	tree, wood	en-us	Grade1
目	め, -め, ま-	モク, ボク	eye, class, look, insight, experience, care, favor	en-us	Grade1
夕	ゆう	セキ	evening	en-us	Grade1
立	た.つ, -た.つ, た.ち-, た.てる, -た.てる, た.て-, たて-, -た.て, -だ.て, -だ.てる	リツ, リュウ, リットル	stand up, rise, set up, erect	en-us	Grade1
力	ちから	リョク, リキ, リイ	power, strength, strong, strain, bear up, exert	en-us	Grade1
林	はやし	リン	grove, forest	en-us	Grade1
六	む, む.つ, むっ.つ, むい	ロク, リク	six	en-us	Grade1
